tcu_lengths,tcu_words,tcu_syllables
634.0,1,2
4684.0,16,21
7599.0,26,31
740.0,1,1
420.0,2,2
1562.0,3,3
1510.0,6,6
6268.0,16,22
1272.0,5,6
452.0,2,2
7586.0,26,30
469.0,2,2
2694.0,12,16
12066.0,27,33
838.0,3,3
3618.0,11,12
4901.0,17,18
4938.0,20,24
5649.0,13,19
34409.0,15,16
1826.0,6,9
4590.0,17,20
3807.0,14,19
1726.0,6,9
3931.0,15,19
2961.0,12,18
1002.0,3,3
1711.0,9,11
3129.0,10,11
1763.0,7,9
6146.0,11,17
551.0,2,2
497.0,2,2
5787.0,20,24
460.0,1,1
432.0,1,1
7756.0,24,35
4603.0,16,25
1287.0,5,8
311.0,1,1
470.0,2,2
230.0,1,1
8160.0,25,38
5342.0,16,22
8430.0,29,33
2011.0,7,9
1050.0,4,5
2740.0,9,9
642.0,2,2
6646.0,24,30
685.0,2,2
4090.0,14,15
3020.0,8,13
810.0,2,2
4430.0,14,21
4260.0,18,23
582.0,1,1
6410.0,23,29
521.0,1,1
646.0,1,1
2910.0,7,11
2470.0,5,7
1550.0,6,7
3346.0,9,10
840.0,2,2
3680.0,16,19
2990.0,9,11
3140.0,14,19
532.0,2,2
2650.0,11,13
1530.0,6,9
760.0,4,4
490.0,2,3
731.0,1,1
1210.0,5,7
760.0,4,5
1120.0,4,5
3689.0,14,16
2537.0,13,17
4207.0,15,22
473.0,1,1
1580.0,8,11
1064.0,4,6
514.0,1,1
7570.0,21,32
1873.0,5,9
1518.0,7,8
831.0,1,1
1970.0,9,11
350.0,1,1
3000.0,10,10
640.0,2,3
784.0,3,4
680.0,2,3
313.0,1,1
432.0,2,2
1740.0,9,13
1120.0,5,6
630.0,1,1
980.0,4,5
900.0,4,5
1002.0,3,4
3870.0,12,20
1230.0,5,5
552.0,1,1
2030.0,7,8
2450.0,7,8
4615.0,19,23
665.0,1,1
732.0,2,2
4158.0,10,15
3560.0,12,17
530.0,1,1
1925.0,6,6
2755.0,10,13
5470.0,22,26
690.0,2,2
1740.0,4,8
2654.0,7,8
3354.0,8,9
2090.0,7,12
336.0,2,2
688.0,4,4
3164.0,14,18
6572.0,23,34
10990.0,39,49
530.0,2,2
3862.0,8,13
920.0,3,4
2510.0,11,14
607.0,2,2
1339.0,6,6
3049.0,10,11
2475.0,2,2
5006.0,15,22
649.0,2,2
1694.0,4,7
11110.0,29,41
765.0,2,2
1566.0,6,6
4426.0,15,20
3210.0,16,20
350.0,1,1
990.0,1,2
341.0,1,1
560.0,3,5
595.0,1,1
2327.0,10,13
2700.0,12,14
2000.0,7,11
8195.0,29,41
398.0,2,2
237.0,1,1
12311.0,33,52
2519.0,9,13
551.0,2,2
1406.0,3,4
1840.0,6,6
6950.0,20,30
6801.0,25,34
1485.0,5,8
350.0,1,1
873.0,4,4
3909.0,8,12
2210.0,6,9
1040.0,4,7
2078.0,10,12
262.0,1,1
791.0,1,1
1750.0,6,7
951.0,5,5
3940.0,14,20
150.0,1,1
410.0,3,3
538.0,2,2
1030.0,7,7
1100.0,3,5
710.0,4,4
1110.0,7,7
5830.0,17,24
447.0,1,1
6490.0,19,21
4222.0,11,17
1148.0,4,4
15722.0,6,7
866.0,3,4
2398.0,12,18
7123.0,16,30
4580.0,13,17
2400.0,9,11
600.0,1,1
640.0,1,1
3240.0,12,15
2200.0,10,11
660.0,3,3
653.0,2,2
740.0,2,2
852.0,3,5
252.0,1,1
1295.0,3,6
1060.0,3,5
1419.0,8,8
690.0,4,4
1490.0,4,6
593.0,1,1
4080.0,13,15
799.0,2,2
932.0,2,3
700.0,2,2
1195.0,5,7
1587.0,7,8
1400.0,7,8
1520.0,6,6
471.0,1,1
1988.0,8,12
888.0,1,1
981.0,3,3
900.0,3,4
1550.0,5,6
4750.0,17,21
1840.0,6,8
691.0,2,2
1831.0,6,11
1550.0,5,8
830.0,2,4
2240.0,6,8
582.0,1,1
1630.0,4,7
2430.0,7,12
2900.0,10,16
1352.0,4,5
1566.0,6,7
910.0,4,4
480.0,3,3
1160.0,6,8
3570.0,11,13
8188.0,11,11
743.0,1,1
2663.0,10,14
1298.0,4,6
780.0,4,4
4390.0,12,16
1021.0,4,5
501.0,2,2
3741.0,13,17
644.0,1,1
1640.0,3,5
1145.0,3,4
1474.0,6,7
360.0,1,1
166.0,1,1
184.0,1,1
3490.0,14,19
2800.0,13,17
750.0,2,2
260.0,1,1
3370.0,12,16
402.0,1,2
796.0,1,1
2070.0,13,17
146.0,1,1
7372.0,16,23
339.0,2,2
7296.0,22,33
800.0,4,6
2080.0,9,15
7170.0,27,34
404.0,2,2
620.0,4,4
791.0,2,2
1853.0,7,10
1040.0,3,5
2550.0,12,14
839.0,5,8
477.0,1,2
840.0,6,6
1202.0,8,8
530.0,1,1
840.0,2,4
2660.0,9,12
3970.0,24,30
680.0,3,3
339.0,1,1
1270.0,6,7
1121.0,5,5
384.0,1,1
1412.0,2,5
960.0,2,5
442.0,2,2
850.0,2,5
230.0,1,1
590.0,2,2
193.0,1,1
820.0,5,5
491.0,3,3
2769.0,10,16
3140.0,12,16
1504.0,7,8
3014.0,9,9
2380.0,7,14
2910.0,7,12
1829.0,8,13
2144.0,9,13
660.0,3,5
6250.0,14,19
3767.0,14,18
1669.0,5,9
1434.0,7,8
590.0,3,4
531.0,2,2
700.0,4,4
1517.0,4,6
1960.0,6,8
304.0,2,2
5951.0,11,16
3598.0,12,17
399.0,1,1
1540.0,4,6
2550.0,12,13
910.0,4,6
395.0,1,1
5467.0,20,25
579.0,3,3
1320.0,8,8
991.0,6,7
1938.0,6,8
6016.0,22,23
2341.0,11,12
3110.0,13,14
1240.0,4,6
1184.0,4,6
1673.0,6,8
1280.0,3,5
1510.0,6,8
324.0,1,1
1220.0,5,6
4750.0,14,16
343.0,2,2
980.0,4,4
231.0,2,2
1419.0,8,9
2400.0,6,8
920.0,4,4
2840.0,12,17
1610.0,7,7
422.0,2,2
8810.0,16,23
3073.0,6,8
870.0,3,5
370.0,2,3
1420.0,6,8
338.0,1,1
322.0,2,2
1198.0,5,7
1056.0,5,6
5189.0,13,20
2460.0,9,11
1336.0,8,8
1000.0,5,9
1370.0,4,10
352.0,2,2
2200.0,8,10
5050.0,19,22
1470.0,6,8
370.0,2,2
809.0,3,3
1451.0,7,9
570.0,2,2
1511.0,6,8
803.0,2,2
405.0,3,3
4666.0,8,15
1520.0,7,8
430.0,3,3
560.0,2,2
2030.0,8,9
130.0,1,1
357.0,2,2
2030.0,7,11
2172.0,6,9
1962.0,7,10
610.0,2,2
578.0,2,2
2470.0,11,13
2070.0,10,14
670.0,2,5
1280.0,5,5
350.0,2,2
2620.0,12,14
771.0,3,3
1390.0,7,7
690.0,4,4
853.0,3,3
2875.0,9,11
912.0,3,4
1530.0,6,7
2518.0,10,10
3520.0,11,17
288.0,1,1
330.0,2,2
648.0,3,5
940.0,5,6
2839.0,13,15
2100.0,9,12
413.0,2,2
1190.0,6,6
1515.0,9,9
5843.0,11,17
450.0,2,2
660.0,3,4
3126.0,11,16
1755.0,7,10
2060.0,10,12
760.0,4,5
2647.0,15,18
640.0,2,2
358.0,1,1
386.0,1,1
1264.0,8,9
1220.0,5,8
674.0,5,5
5826.0,22,30
597.0,1,1
1417.0,9,10
3240.0,11,16
640.0,1,1
3670.0,22,28
277.0,1,1
840.0,4,5
523.0,2,2
2015.0,5,7
6186.0,18,26
1680.0,7,7
1572.0,6,6
4725.0,20,25
392.0,2,2
3438.0,13,17
1792.0,5,11
1340.0,9,12
190.0,1,1
1190.0,6,7
3269.0,10,13
312.0,2,2
1050.0,4,5
1430.0,7,7
2010.0,10,12
4816.0,14,17
263.0,1,1
3822.0,11,15
470.0,2,2
4160.0,15,16
1280.0,7,8
312.0,1,1
2870.0,12,16
110.0,1,1
419.0,1,1
1026.0,5,5
2848.0,8,9
1650.0,8,10
961.0,3,5
1920.0,5,8
379.0,2,2
1572.0,7,10
385.0,1,1
6069.0,19,23
364.0,2,2
1815.0,7,9
1280.0,7,12
1090.0,5,5
2417.0,4,5
1198.0,7,9
3200.0,13,14
1827.0,7,10
305.0,1,1
653.0,3,5
730.0,3,4
3200.0,15,20
1089.0,3,4
1490.0,5,6
5188.0,16,22
331.0,2,2
2410.0,10,12
1160.0,5,8
4720.0,16,27
2520.0,10,13
308.0,1,1
723.0,3,4
1644.0,5,6
1690.0,5,6
454.0,1,1
469.0,1,1
3920.0,19,22
472.0,2,2
1790.0,6,7
949.0,3,4
3300.0,12,15
1233.0,7,7
553.0,3,3
2443.0,7,11
7487.0,19,24
1176.0,3,4
784.0,4,4
4845.0,14,23
580.0,1,1
3550.0,9,13
2597.0,7,9
496.0,2,2
406.0,2,2
5150.0,19,25
528.0,2,2
3134.0,11,17
8637.0,26,39
5807.0,8,9
361.0,2,2
4713.0,21,27
614.0,1,1
9108.0,37,49
755.0,2,3
5077.0,20,25
4640.0,24,29
1429.0,7,9
512.0,1,1
1702.0,4,4
770.0,2,2
161.0,1,1
520.0,4,4
970.0,4,5
1471.0,4,4
928.0,3,4
2521.0,9,10
3155.0,16,20
499.0,2,2
2622.0,12,13
3263.0,13,20
465.0,2,2
7480.0,22,33
5175.0,22,34
1373.0,3,5
6635.0,17,23
473.0,2,2
2330.0,13,16
2170.0,9,13
982.0,3,5
1015.0,5,8
563.0,3,4
525.0,2,2
819.0,4,5
347.0,2,2
640.0,4,4
1314.0,4,5
319.0,1,1
425.0,1,1
2146.0,12,14
354.0,1,1
1380.0,4,4
3613.0,15,20
2109.0,10,13
6141.0,12,21
789.0,1,3
793.0,1,4
1726.0,8,10
553.0,2,2
553.0,1,1
4449.0,16,21
4130.0,20,25
18160.0,3,3
5209.0,20,29
2996.0,12,17
5470.0,25,37
418.0,2,2
4212.0,20,25
595.0,1,2
882.0,4,4
1478.0,4,6
890.0,5,6
810.0,5,5
4809.0,14,19
2788.0,8,9
416.0,2,2
5042.0,16,18
479.0,2,2
3112.0,8,9
634.0,2,3
2470.0,7,8
4155.0,15,18
526.0,2,2
985.0,4,4
730.0,1,2
420.0,1,1
3510.0,10,12
1011.0,4,6
439.0,2,2
2666.0,11,13
454.0,2,2
9091.0,24,31
315.0,2,2
8399.0,16,17
586.0,2,2
1359.0,5,6
455.0,2,2
3220.0,14,15
527.0,2,2
3666.0,9,13
6216.0,31,39
1480.0,9,13
855.0,4,4
765.0,4,4
2966.0,13,14
380.0,1,1
3481.0,13,15
503.0,2,2
5302.0,15,16
415.0,2,2
8447.0,14,18
423.0,2,2
5466.0,15,16
430.0,2,2
339.0,2,2
2392.0,5,10
352.0,2,2
874.0,4,4
5308.0,11,17
425.0,2,2
1220.0,5,7
5733.0,12,13
373.0,2,2
388.0,2,2
4320.0,13,17
2537.0,9,12
1238.0,5,8
228.0,2,2
511.0,2,2
4883.0,15,20
423.0,2,2
406.0,2,2
1587.0,9,10
388.0,2,2
3510.0,14,19
2769.0,12,17
4393.0,18,30
3354.0,16,19
3651.0,20,24
1210.0,5,8
1130.0,5,10
1750.0,7,10
1251.0,7,10
2763.0,12,13
253.0,1,1
4857.0,18,27
8266.0,30,44
2230.0,12,12
1947.0,11,11
476.0,3,2
507.0,2,2
386.0,2,2
1984.0,10,15
5115.0,17,23
2735.0,14,20
1824.0,6,13
4554.0,18,18
397.0,1,1
5889.0,16,21
349.0,1,1
1695.0,5,7
303.0,1,1
5797.0,21,25
326.0,1,1
5992.0,12,16
380.0,2,1
3826.0,13,17
7706.0,21,28
490.0,2,2
1333.0,4,5
371.0,2,2
2240.0,9,10
332.0,2,2
1273.0,7,8
544.0,2,2
2912.0,12,16
355.0,1,1
496.0,2,2
4339.0,8,11
440.0,2,2
1365.0,5,6
471.0,2,2
568.0,4,4
6362.0,9,14
547.0,3,3
3125.0,11,12
1003.0,5,5
476.0,2,2
1395.0,5,7
2256.0,11,15
2923.0,9,11
1906.0,6,6
2515.0,5,8
6202.0,17,22
1410.0,6,9
1296.0,4,7
1904.0,6,11
484.0,2,2
790.0,6,6
299.0,2,2
1074.0,5,6
733.0,3,4
5188.0,13,15
540.0,2,2
2063.0,6,9
841.0,2,2
2050.0,6,7
700.0,3,4
3433.0,15,16
3197.0,9,12
570.0,5,5
266.0,1,1
840.0,3,5
1040.0,5,6
149.0,1,1
960.0,4,5
6677.0,17,24
607.0,1,1
193.0,1,1
1602.0,9,11
895.0,2,4
3040.0,7,10
552.0,1,1
931.0,3,5
1819.0,7,10
1720.0,9,12
1400.0,5,7
690.0,1,1
1000.0,2,2
2485.0,10,12
4204.0,13,22
730.0,1,1
845.0,3,4
619.0,1,1
400.0,1,1
3270.0,14,15
530.0,2,2
3270.0,11,15
2157.0,7,10
1336.0,6,8
2230.0,8,13
1390.0,9,10
1670.0,5,6
5278.0,14,16
500.0,2,2
3440.0,11,14
1728.0,6,7
1381.0,6,6
3266.0,8,8
1349.0,8,8
1453.0,7,7
460.0,1,2
3030.0,11,14
963.0,4,5
595.0,3,3
2416.0,11,14
930.0,3,5
329.0,1,1
1618.0,5,6
511.0,2,2
7181.0,26,34
3129.0,7,11
383.0,1,1
341.0,1,1
2540.0,11,14
2189.0,7,9
740.0,3,3
1890.0,12,13
2176.0,8,9
5980.0,17,24
1200.0,3,3
1290.0,4,4
460.0,1,1
2418.0,8,10
910.0,5,5
262.0,1,1
1260.0,6,8
519.0,1,1
4010.0,17,19
1610.0,6,11
5674.0,20,27
1820.0,6,9
440.0,1,1
2020.0,11,11
340.0,2,2
411.0,2,2
2120.0,6,8
2976.0,9,11
930.0,4,4
5280.0,21,25
3120.0,11,17
2296.0,8,13
316.0,1,1
1422.0,5,6
848.0,2,2
2100.0,8,8
3820.0,14,22
457.0,2,2
316.0,2,2
3100.0,7,10
390.0,1,1
7030.0,26,33
500.0,2,2
851.0,2,3
560.0,2,2
4402.0,14,17
311.0,2,2
9466.0,26,34
416.0,2,2
4594.0,14,17
474.0,1,1
4505.0,11,14
308.0,1,1
1190.0,4,5
430.0,1,1
1280.0,4,5
5800.0,14,20
2150.0,7,8
800.0,1,3
2338.0,8,11
180.0,1,1
1040.0,5,5
506.0,2,2
349.0,1,1
830.0,2,2
393.0,1,1
4387.0,11,13
381.0,2,2
2620.0,11,14
1340.0,6,6
6460.0,22,27
336.0,2,2
1540.0,5,5
3837.0,13,16
454.0,1,2
2200.0,8,9
349.0,1,2
340.0,2,2
378.0,1,1
1980.0,7,10
1663.0,2,2
1738.0,5,7
1830.0,8,12
3340.0,12,17
456.0,1,1
3718.0,18,22
551.0,2,2
7418.0,23,34
262.0,2,2
4679.0,12,14
2918.0,11,16
1539.0,8,9
419.0,1,1
220.0,2,2
652.0,2,2
1436.0,5,7
1116.0,4,6
318.0,1,1
730.0,4,4
470.0,2,2
1850.0,7,12
5119.0,13,14
410.0,1,1
2111.0,6,8
12756.0,36,44
509.0,2,2
180.0,1,1
4166.0,18,23
8031.0,28,38
561.0,2,3
1680.0,4,5
960.0,5,6
11654.0,38,56
580.0,2,2
382.0,2,2
4310.0,20,22
446.0,2,2
2780.0,9,11
2870.0,11,13
360.0,2,2
4357.0,9,11
350.0,3,3
449.0,1,1
3360.0,11,15
4630.0,14,23
440.0,1,1
1156.0,4,4
2563.0,10,12
838.0,2,2
9385.0,28,35
3271.0,9,12
499.0,2,2
300.0,2,2
481.0,2,2
1054.0,4,4
290.0,1,1
1620.0,5,6
5302.0,20,23
1592.0,5,6
1170.0,3,5
430.0,1,1
781.0,1,1
380.0,1,1
2090.0,8,10
1980.0,8,10
2040.0,11,13
574.0,1,1
3910.0,13,18
1072.0,5,6
305.0,1,1
342.0,2,2
3150.0,11,15
7000.0,19,26
408.0,1,1
1270.0,4,4
408.0,1,1
2046.0,6,11
400.0,1,1
5699.0,20,24
15883.0,39,51
678.0,2,2
2837.0,6,8
1501.0,8,9
1450.0,4,7
548.0,2,2
1390.0,3,6
530.0,1,3
328.0,2,2
454.0,2,2
1320.0,3,5
415.0,1,1
473.0,1,1
238.0,2,2
420.0,1,1
968.0,4,4
1672.0,6,8
1332.0,6,6
2051.0,10,10
355.0,2,2
5938.0,18,24
381.0,2,2
4122.0,15,16
851.0,4,4
473.0,1,1
286.0,1,1
4796.0,10,17
426.0,2,2
3341.0,12,14
348.0,2,2
2729.0,15,15
5703.0,4,4
1460.0,6,8
1711.0,6,8
180.0,1,1
1843.0,5,5
274.0,2,2
1849.0,6,6
1870.0,8,9
1310.0,4,5
239.0,2,2
202.0,2,2
3306.0,12,12
238.0,2,2
3315.0,10,13
271.0,2,2
1096.0,4,4
2660.0,13,17
1011.0,4,4
325.0,2,2
854.0,3,5
272.0,2,2
4094.0,13,15
441.0,1,1
2656.0,10,11
2284.0,8,10
332.0,2,2
2445.0,7,7
940.0,5,5
316.0,2,2
378.0,2,2
943.0,4,5
4642.0,22,26
434.0,1,1
999.0,6,6
417.0,1,1
280.0,1,1
749.0,4,4
1164.0,6,6
214.0,1,1
1858.0,8,10
330.0,1,1
525.0,1,1
1672.0,8,10
4126.0,19,20
338.0,1,1
2525.0,12,16
4905.0,14,15
840.0,2,3
1143.0,4,7
361.0,2,2
1009.0,5,5
304.0,2,2
4001.0,10,16
320.0,2,2
2704.0,7,11
369.0,2,2
5792.0,18,22
302.0,2,2
2038.0,6,10
700.0,2,4
450.0,1,1
1310.0,7,10
404.0,1,1
925.0,3,4
290.0,1,1
1059.0,5,6
957.0,4,4
354.0,2,2
452.0,1,1
1578.0,9,11
6151.0,14,23
339.0,2,2
3144.0,8,12
366.0,2,2
6436.0,30,34
518.0,1,1
422.0,1,1
1221.0,2,2
1767.0,10,10
3146.0,13,15
1152.0,3,6
853.0,4,4
321.0,1,1
1128.0,4,7
602.0,2,4
406.0,1,1
379.0,1,1
2252.0,5,9
415.0,2,2
1469.0,4,7
7828.0,21,36
336.0,1,1
1880.0,6,11
371.0,1,1
2313.0,7,14
456.0,1,1
379.0,1,1
779.0,2,2
2191.0,7,9
356.0,2,2
376.0,2,2
420.0,2,2
659.0,1,1
349.0,2,2
4479.0,12,17
4860.0,14,18
390.0,2,2
3937.0,16,20
1712.0,7,7
513.0,1,1
10250.0,29,36
454.0,1,1
640.0,5,5
472.0,2,2
780.0,2,3
1450.0,7,8
354.0,2,2
820.0,5,6
1197.0,6,7
1423.0,7,7
3020.0,16,17
1871.0,10,12
834.0,5,5
433.0,1,1
4755.0,10,16
368.0,1,1
945.0,4,5
2080.0,7,8
341.0,1,1
228.0,1,1
270.0,2,3
1510.0,10,11
410.0,2,3
290.0,2,2
60.0,1,1
4184.0,17,23
1154.0,5,6
3617.0,17,23
305.0,2,2
250.0,2,2
4064.0,12,14
264.0,2,2
229.0,2,2
2001.0,5,5
2209.0,8,11
258.0,2,2
1609.0,3,3
191.0,2,2
1414.0,4,6
2644.0,9,12
271.0,2,2
1327.0,5,6
280.0,3,3
1008.0,6,8
1779.0,6,8
1248.0,3,5
260.0,2,2
638.0,2,2
227.0,2,2
580.0,4,4
2813.0,9,12
324.0,2,2
1264.0,6,6
473.0,2,2
618.0,2,2
1947.0,5,8
232.0,2,2
606.0,1,1
3524.0,12,18
2877.0,18,20
495.0,1,1
303.0,1,1
436.0,1,1
2684.0,8,10
277.0,1,1
4204.0,18,22
517.0,2,2
3076.0,7,11
3141.0,8,11
2162.0,5,9
394.0,3,3
487.0,1,1
1913.0,5,6
506.0,1,1
384.0,1,1
1231.0,7,8
5634.0,23,27
839.0,3,3
1057.0,3,4
2071.0,9,9
2522.0,10,11
1114.0,4,6
448.0,2,2
5570.0,20,24
2000.0,9,11
350.0,2,2
650.0,3,3
462.0,1,1
2482.0,11,14
5014.0,13,28
944.0,3,4
312.0,1,1
1955.0,9,9
231.0,1,1
1288.0,5,6
770.0,2,2
345.0,1,1
1321.0,5,7
314.0,1,1
1330.0,4,9
333.0,2,2
955.0,4,5
337.0,2,2
3474.0,12,16
941.0,3,4
455.0,2,2
1618.0,10,13
2082.0,1,1
934.0,3,4
410.0,1,1
1397.0,5,5
3732.0,14,16
107.0,1,1
1490.0,6,7
1057.0,3,4
1235.0,4,5
1895.0,4,5
4433.0,23,29
4596.0,14,16
293.0,2,2
1446.0,6,8
239.0,2,2
1351.0,7,12
1551.0,8,9
1478.0,4,4
613.0,3,3
401.0,2,2
1636.0,8,9
332.0,2,2
3004.0,7,9
298.0,2,2
334.0,2,2
2999.0,10,17
2583.0,9,12
459.0,2,2
920.0,2,5
5199.0,21,26
6538.0,19,22
1637.0,9,12
759.0,3,3
3470.0,19,23
1627.0,5,9
1015.0,3,3
2207.0,9,11
3550.0,11,20
2062.0,6,9
385.0,2,2
309.0,2,2
5743.0,12,21
533.0,1,1
261.0,2,2
5724.0,22,32
2915.0,17,20
773.0,3,7
400.0,2,2
390.0,1,2
4575.0,17,21
3830.0,12,17
3220.0,10,14
4900.0,19,26
399.0,2,2
2052.0,6,6
4435.0,13,19
378.0,1,1
870.0,5,5
3370.0,16,21
303.0,1,1
987.0,4,4
204.0,2,2
1355.0,4,7
1383.0,7,7
331.0,1,1
518.0,1,4
1627.0,5,6
3750.0,17,20
588.0,3,4
382.0,2,2
1880.0,8,10
5607.0,20,26
318.0,1,1
2346.0,4,4
5363.0,21,27
245.0,2,2
715.0,4,4
5010.0,13,15
227.0,2,2
2342.0,9,11
331.0,2,2
2026.0,8,13
820.0,3,3
252.0,2,2
2362.0,7,11
273.0,2,2
1085.0,6,6
2160.0,9,12
1160.0,8,8
376.0,2,2
100.0,1,1
7217.0,26,35
327.0,1,1
5563.0,26,32
406.0,1,1
1785.0,7,8
133.0,1,1
1775.0,7,14
709.0,3,5
3143.0,12,18
856.0,1,4
1294.0,7,8
510.0,2,2
2265.0,14,16
346.0,1,1
234.0,2,2
780.0,4,4
1922.0,9,11
343.0,2,2
203.0,2,2
1591.0,5,9
1901.0,4,6
266.0,1,1
167.0,1,1
815.0,4,5
308.0,2,2
1068.0,7,10
1170.0,6,6
558.0,2,2
1432.0,5,8
410.0,1,1
210.0,1,1
164.0,1,1
3108.0,12,18
2400.0,10,19
3455.0,12,19
363.0,2,2
3964.0,16,20
1739.0,8,9
329.0,1,1
8364.0,38,46
405.0,2,2
952.0,4,4
2813.0,13,14
3673.0,14,14
1170.0,5,8
16526.0,5,6
120.0,1,1
1585.0,10,12
1201.0,7,9
4741.0,18,22
1370.0,6,10
1073.0,6,6
2604.0,7,9
1122.0,2,2
1516.0,7,7
114.0,2,2
650.0,3,3
540.0,2,2
103.0,1,1
3765.0,10,10
1751.0,3,3
1204.0,6,6
1640.0,9,12
2031.0,7,11
5359.0,18,21
377.0,2,2
2417.0,10,12
336.0,1,1
2724.0,9,13
240.0,2,2
2983.0,9,9
237.0,1,1
433.0,1,4
191.0,1,1
1242.0,5,7
410.0,3,4
893.0,6,7
698.0,1,2
1007.0,3,3
315.0,2,2
90.0,2,3
2500.0,10,13
2400.0,4,4
3544.0,15,22
516.0,1,1
4933.0,18,20
416.0,2,2
8844.0,27,37
415.0,2,2
1837.0,10,11
1944.0,4,8
2480.0,8,9
5106.0,15,18
4112.0,14,18
477.0,1,1
4571.0,14,19
1217.0,4,5
7777.0,24,35
4313.0,19,23
4828.0,17,19
359.0,1,1
261.0,1,1
6181.0,25,29
447.0,2,2
3963.0,17,20
2331.0,9,13
2155.0,9,11
890.0,4,4
356.0,2,2
714.0,4,4
2580.0,9,9
7935.0,36,47
571.0,1,1
2443.0,9,9
7917.0,32,41
4288.0,14,22
677.0,1,1
2012.0,9,11
3271.0,10,12
452.0,1,1
3846.0,13,15
1133.0,5,5
1097.0,3,4
161.0,1,1
750.0,3,5
4741.0,8,8
1114.0,5,6
254.0,1,1
1389.0,3,3
1745.0,8,9
379.0,3,3
820.0,4,4
1947.0,6,8
136.0,1,1
570.0,2,3
4050.0,17,24
681.0,3,3
4843.0,21,30
446.0,1,1
3338.0,11,16
4234.0,20,27
6841.0,19,24
711.0,2,3
537.0,2,3
318.0,1,1
381.0,2,2
3100.0,12,16
2004.0,6,7
384.0,4,4
3477.0,13,22
317.0,1,1
241.0,1,1
1152.0,6,6
1432.0,5,5
1734.0,8,11
1810.0,7,9
2490.0,10,10
9854.0,22,28
4324.0,17,27
465.0,1,1
6780.0,12,15
1970.0,10,12
3627.0,16,21
433.0,2,2
1569.0,7,8
485.0,2,2
7194.0,25,32
1264.0,5,6
1950.0,6,7
930.0,3,5
839.0,2,2
789.0,3,5
1710.0,8,9
1500.0,8,10
2420.0,13,15
465.0,1,1
291.0,1,1
3070.0,15,21
1995.0,5,7
259.0,1,1
267.0,1,1
1877.0,4,4
482.0,2,2
1170.0,6,8
1638.0,4,4
428.0,2,2
913.0,3,5
946.0,7,7
960.0,3,3
486.0,2,2
5377.0,16,25
524.0,1,1
506.0,1,2
290.0,1,1
265.0,1,1
3995.0,14,16
658.0,3,3
2183.0,8,8
4836.0,15,18
1382.0,6,7
414.0,1,2
395.0,1,1
704.0,2,2
3070.0,17,20
2002.0,4,5
1098.0,6,7
300.0,1,1
450.0,2,2
6420.0,24,29
5600.0,19,21
430.0,2,2
3842.0,11,15
3980.0,15,19
440.0,1,1
3320.0,10,18
6248.0,16,22
676.0,2,2
13156.0,36,49
9032.0,19,28
5520.0,19,30
876.0,3,3
4174.0,11,14
3448.0,8,9
5187.0,19,23
539.0,1,1
4140.0,14,18
1455.0,2,2
1296.0,3,4
400.0,2,3
1645.0,5,9
460.0,2,2
264.0,2,2
3011.0,11,13
136.0,1,1
5666.0,14,18
383.0,2,2
3311.0,10,13
455.0,3,3
400.0,1,1
11687.0,5,6
330.0,1,1
324.0,2,2
9040.0,22,27
9305.0,21,28
370.0,1,1
20784.0,5,5
5980.0,10,12
5340.0,10,17
598.0,2,2
7086.0,23,25
1370.0,3,3
510.0,1,1
2361.0,10,13
6812.0,23,27
2760.0,9,10
402.0,2,2
5580.0,15,17
335.0,2,2
190.0,2,2
2440.0,10,13
1936.0,7,10
2300.0,13,15
5172.0,17,22
416.0,2,2
1818.0,8,9
430.0,2,2
1970.0,7,7
3368.0,9,12
740.0,2,3
6136.0,16,21
3926.0,16,19
529.0,2,2
3029.0,10,10
8576.0,28,33
526.0,2,2
4666.0,19,29
660.0,2,2
2866.0,11,12
350.0,1,1
380.0,2,2
4860.0,12,17
360.0,2,2
8209.0,17,19
280.0,1,1
3734.0,16,21
381.0,2,2
999.0,4,5
9972.0,26,41
310.0,1,1
6630.0,24,27
570.0,2,2
1676.0,5,7
592.0,1,1
548.0,1,1
4674.0,13,14
2514.0,7,8
350.0,2,2
3879.0,14,20
298.0,1,1
770.0,5,6
2439.0,4,6
365.0,2,2
3038.0,3,3
440.0,2,2
6400.0,20,21
1359.0,5,6
1070.0,8,9
4501.0,18,24
11525.0,36,46
2198.0,10,20
221.0,1,1
8477.0,23,29
2426.0,8,11
1156.0,6,6
1460.0,3,3
1180.0,6,6
2368.0,16,18
1410.0,4,5
543.0,3,3
1692.0,7,9
4753.0,16,23
491.0,2,2
1405.0,4,4
2197.0,8,16
3412.0,6,6
6529.0,18,22
3644.0,9,13
1351.0,7,7
1330.0,7,9
576.0,2,2
1835.0,5,5
196.0,1,1
314.0,2,2
510.0,4,5
735.0,4,5
502.0,3,3
5599.0,26,31
189.0,1,1
1539.0,9,9
353.0,1,1
976.0,4,4
2170.0,9,11
280.0,1,1
1120.0,3,6
432.0,1,1
192.0,1,1
3522.0,12,17
2867.0,11,15
188.0,2,2
280.0,1,1
2456.0,9,10
2967.0,18,19
452.0,1,1
10279.0,30,38
816.0,4,5
240.0,1,1
7377.0,21,29
845.0,4,5
1290.0,8,10
939.0,5,7
562.0,2,2
142.0,1,1
1836.0,7,9
486.0,3,3
82.0,1,1
4540.0,20,28
3290.0,12,16
520.0,2,2
138.0,1,1
2340.0,8,10
150.0,1,1
570.0,3,3
